danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.62,0.502,9,-8.594,0,0.0291,0.943,0.8420000000000001,0.417,0.447,107.054,275640,3.0
0.7509999999999999,0.682,1,-6.334,1,0.0246,0.413,0.0,0.0829,0.6629999999999999,102.057,253573,4.0
0.713,0.509,7,-10.068,1,0.0799,0.0339,0.875,0.21,0.813,165.737,196160,4.0
0.414,0.986,9,-6.004,1,0.0761,0.0002,0.0212,0.176,0.249,97.883,115640,4.0
0.288,0.8440000000000001,1,-8.487,0,0.057,0.0642,0.753,0.433,0.583,161.09,212227,3.0
0.552,0.8009999999999999,10,-5.5429999999999975,0,0.0653,0.0519,0.0186,0.0431,0.934,155.572,276240,4.0
0.4639999999999999,0.231,7,-9.951,1,0.0414,0.959,0.0,0.377,0.526,91.198,163773,4.0
0.33,0.764,1,-7.78,1,0.046,0.000508,0.569,0.906,0.246,127.597,656629,4.0
0.395,0.701,4,-13.255999999999998,0,0.0393,0.0102,0.895,0.0887,0.385,115.051,187467,4.0
0.8370000000000001,0.706,0,-9.611,0,0.221,0.0568,0.0,0.0614,0.8190000000000001,110.04,193693,4.0
0.6679999999999999,0.77,6,-6.778,0,0.136,0.242,0.000102,0.705,0.758,112.268,149867,4.0
0.64,0.62,7,-12.153,1,0.0478,0.5479999999999999,0.000958,0.396,0.603,176.757,292416,4.0
0.488,0.299,11,-17.507,1,0.0314,0.482,0.986,0.11,0.106,98.056,284467,4.0
0.655,0.568,10,-5.647,0,0.111,0.105,0.3939999999999999,0.0918,0.5710000000000001,150.019,182400,4.0
0.469,0.8390000000000001,4,-7.077000000000001,1,0.0394,0.0229,0.0445,0.273,0.765,92.697,284040,4.0
0.8909999999999999,0.416,0,-8.811,1,0.084,0.733,0.607,0.201,0.863,118.545,161667,4.0
0.5579999999999999,0.759,5,-6.877000000000002,1,0.03,0.258,0.524,0.1009999999999999,0.662,150.033,250653,4.0
0.611,0.416,8,-10.362,0,0.0348,0.303,0.000705,0.0668,0.524,85.99,233796,4.0
0.72,0.73,2,-5.337999999999999,1,0.0427,0.0018899999999999,0.0868,0.0621,0.775,129.968,212973,4.0
0.81,0.691,6,-6.072,0,0.0397,0.107,0.653,0.1169999999999999,0.848,100.987,217933,4.0
0.815,0.529,6,-10.117,0,0.28,0.0191,0.0,0.406,0.73,99.439,325933,4.0
0.312,0.94,8,-5.545,1,0.0465,0.00484,0.0064099999999999,0.385,0.8290000000000001,177.002,237080,3.0
0.401,0.187,10,-12.306,0,0.0343,0.733,0.00416,0.106,0.196,83.03,228733,4.0
0.452,0.0874,3,-10.543,1,0.0986,0.958,0.0144,0.0825,0.655,70.195,50011,3.0
0.8340000000000001,0.0979,7,-15.004,1,0.0577,0.813,0.0,0.131,0.8220000000000001,109.997,150413,4.0
0.447,0.275,11,-13.448,0,0.106,0.0178,0.332,0.171,0.161,79.831,234084,4.0
0.4320000000000001,0.192,1,-21.98,1,0.0429,0.909,0.916,0.0887,0.278,149.389,232560,4.0
0.5820000000000001,0.903,4,-9.04,1,0.0467,0.121,0.0026,0.206,0.8959999999999999,124.063,204667,4.0
0.498,0.847,0,-5.287000000000001,1,0.0506,0.145,0.0,0.969,0.769,107.278,686933,4.0
0.271,0.6779999999999999,2,-6.859,0,0.0316,0.188,0.00601,0.103,0.655,172.18099999999995,232566,4.0
0.525,0.7809999999999999,8,-5.9170000000000025,1,0.0305,0.0070799999999999,0.0,0.102,0.61,96.019,269213,4.0
0.44,0.0635,9,-21.46,1,0.0577,0.942,0.0949,0.1889999999999999,0.144,114.605,498408,4.0
0.813,0.547,5,-6.904,0,0.0492,0.171,2.42e-05,0.0925,0.685,140.016,179827,4.0
0.639,0.3939999999999999,4,-7.317,1,0.0391,0.711,0.0,0.241,0.296,89.836,164707,4.0
0.104,0.1939999999999999,0,-19.337,1,0.0356,0.516,0.512,0.142,0.0362,72.569,244979,3.0
0.3329999999999999,0.1369999999999999,6,-22.154,0,0.0361,0.7759999999999999,0.888,0.0914,0.0356,109.143,1482318,4.0
0.52,0.348,0,-13.317,1,0.205,0.765,0.000905,0.0898,0.332,122.852,538933,3.0
0.53,0.588,9,-11.605,1,0.0409,0.129,0.0819999999999999,0.275,0.807,97.86,142840,4.0
0.87,0.584,9,-8.236,1,0.2189999999999999,0.0729,0.0,0.483,0.735,105.049,282480,4.0
0.382,0.345,0,-8.3,1,0.0562,0.921,5.83e-06,0.725,0.166,120.012,220400,4.0
0.757,0.778,0,-8.347999999999999,1,0.175,0.366,0.000629,0.188,0.847,92.197,238173,4.0
0.6559999999999999,0.5,7,-8.707,1,0.0485,0.6679999999999999,0.483,0.104,0.945,76.709,195440,4.0
0.239,0.24,9,-21.692,0,0.0415,0.97,0.97,0.0755,0.0489,111.028,96400,4.0
0.552,0.765,1,-7.175,1,0.0319,9.44e-05,0.893,0.196,0.4629999999999999,120.004,346925,4.0
0.122,0.0589,5,-32.464,1,0.0409999999999999,0.984,0.0212,0.0761,0.052,79.712,217307,3.0
0.373,0.941,1,-8.562000000000001,1,0.0837,0.0002299999999999,0.262,0.608,0.386,157.328,293625,4.0
0.15,0.331,1,-11.458,1,0.0338,0.898,0.00709,0.066,0.06,173.36700000000005,244449,3.0
0.7659999999999999,0.551,11,-6.683,1,0.0248,0.141,0.0,0.196,0.644,108.95,241467,4.0
0.4539999999999999,0.392,4,-12.816,1,0.0285,0.662,0.621,0.115,0.222,148.101,219320,4.0
0.461,0.937,2,-5.848,1,0.0396,3.4e-05,0.000585,0.478,0.331,133.846,203198,4.0
0.494,0.989,8,-2.222,1,0.124,0.278,0.381,0.362,0.1889999999999999,129.9,313187,3.0
0.616,0.7120000000000001,5,-8.704,0,0.0285,0.0461,5.62e-05,0.3379999999999999,0.44,101.253,227587,4.0
0.469,0.0239,7,-25.743,1,0.0634,0.964,0.0,0.205,0.289,86.735,51107,4.0
0.483,0.8079999999999999,5,-6.9110000000000005,0,0.0445,0.000504,3.14e-06,0.21,0.488,104.064,237520,4.0
0.375,0.14,2,-14.339,1,0.0344,0.941,0.0,0.2739999999999999,0.434,157.287,196760,4.0
0.431,0.0712,1,-31.956,0,0.0738,0.0927,0.8640000000000001,0.155,0.6459999999999999,117.727,17027,5.0
0.3229999999999999,0.336,2,-12.268,1,0.0324,0.943,0.976,0.159,0.601,112.578,188267,4.0
0.657,0.936,10,-4.4460000000000015,1,0.43,0.6659999999999999,0.0,0.142,0.726,99.513,215493,4.0
0.565,0.8,0,-4.423,1,0.0337,0.0897,0.00805,0.094,0.514,114.188,266133,4.0
0.208,0.986,8,-7.669,1,0.158,7.699999999999999e-06,0.0318,0.132,0.168,157.58700000000005,257601,4.0
0.316,0.868,9,-4.917,1,0.0328,0.00855,2.88e-05,0.132,0.662,82.84100000000002,285520,4.0
0.5529999999999999,0.8959999999999999,0,-4.999,1,0.0484,0.209,0.799,0.123,0.301,103.95,281347,4.0
0.94,0.433,8,-9.252,1,0.0589,0.0756,0.588,0.0625,0.89,105.366,121147,4.0
0.524,0.531,8,-15.757,1,0.0516,0.3329999999999999,0.885,0.1169999999999999,0.0381,119.987,216920,4.0
0.22,0.7140000000000001,5,-11.315,0,0.0506,0.032,0.000723,0.158,0.3229999999999999,156.681,284653,5.0
0.5820000000000001,0.807,2,-10.873,1,0.0376,0.11,0.0079099999999999,0.7090000000000001,0.474,128.562,218667,4.0
0.401,0.283,1,-12.564,1,0.0297,0.797,0.521,0.163,0.0923,84.84200000000001,293093,4.0
0.421,0.657,6,-7.284,0,0.32,0.0797,0.0,0.152,0.353,175.56799999999996,202109,4.0
0.377,0.316,5,-16.948,1,0.0579999999999999,0.856,0.959,0.0935,0.935,141.32399999999996,281693,4.0
0.4639999999999999,0.616,11,-7.818,1,0.034,0.297,1.58e-05,0.0507,0.346,149.92600000000004,285320,3.0
0.5329999999999999,0.89,9,-6.915,1,0.408,0.737,0.0,0.711,0.649,107.13,236227,4.0
0.64,0.635,1,-7.353,1,0.0473,0.233,0.000991,0.107,0.523,124.009,224715,4.0
0.601,0.371,4,-7.888,1,0.0328,0.7240000000000001,0.0,0.107,0.3720000000000001,160.144,263707,4.0
0.4529999999999999,0.442,0,-9.96,1,0.0661,0.905,0.0,0.114,0.78,166.269,115827,4.0
0.563,0.902,4,-6.814,1,0.228,0.797,2.27e-05,0.283,0.868,134.243,199000,4.0
0.613,0.945,1,-6.1370000000000005,1,0.34,0.233,0.0,0.936,0.512,131.093,121000,4.0
0.504,0.507,6,-6.21,0,0.033,0.8959999999999999,0.00145,0.241,0.626,115.992,263213,4.0
0.515,0.946,4,-9.816,1,0.0394,0.2,0.0714,0.2339999999999999,0.902,160.651,160733,4.0
0.6729999999999999,0.451,7,-12.909,1,0.868,0.6809999999999999,0.0,0.201,0.509,89.1,104253,1.0
0.4,0.2789999999999999,4,-11.947,0,0.0325,0.8340000000000001,3.12e-05,0.342,0.138,119.433,251227,4.0
0.5429999999999999,0.8690000000000001,1,-1.832,0,0.125,0.0381,0.0,0.0843,0.204,141.028,212133,4.0
0.625,0.643,7,-9.691,1,0.0269,0.244,0.000811,0.108,0.503,108.018,175760,4.0
0.395,0.872,7,-4.763999999999999,0,0.0377,0.00093,0.00487,0.49,0.507,168.06400000000005,344453,4.0
0.6779999999999999,0.727,3,-8.112,1,0.0421,0.3779999999999999,0.0438,0.214,0.757,86.999,248475,4.0
0.632,0.96,1,-8.9,1,0.0502,0.0175,0.865,0.628,0.0396,118.461,277000,4.0
0.489,0.184,11,-11.799,0,0.0454,0.8390000000000001,2.81e-06,0.1169999999999999,0.594,204.065,174573,3.0
0.149,0.275,2,-14.937,1,0.0404,0.746,0.0144,0.561,0.083,61.592,228453,3.0
0.365,0.00326,1,-34.724000000000004,0,0.0434,0.994,0.884,0.0902,0.0675,139.75,564173,4.0
0.476,0.637,11,-15.616,0,0.537,0.0066,2.68e-05,0.144,0.542,167.877,126260,4.0
0.3379999999999999,0.413,2,-8.13,1,0.0331,0.00834,0.0,0.2019999999999999,0.315,204.028,306240,3.0
0.637,0.606,7,-4.248,0,0.0257,0.374,2.05e-05,0.168,0.518,97.425,335099,3.0
0.422,0.609,6,-7.692,0,0.0294,0.495,0.889,0.1,0.298,99.96,310413,4.0
0.547,0.514,0,-13.895,1,0.0402,0.215,0.862,0.0875,0.665,194.849,238387,3.0
0.467,0.711,2,-8.32,1,0.0308,0.1009999999999999,2.46e-06,0.642,0.15,129.424,290853,4.0
0.305,0.0949,2,-21.666,0,0.0399,0.988,0.895,0.115,0.174,80.781,146907,3.0
0.246,0.982,7,-6.114,1,0.16,0.00521,0.000265,0.698,0.144,175.02200000000005,190385,4.0
0.242,0.366,7,-12.601,0,0.0312,0.176,0.89,0.105,0.0719,108.014,205661,4.0
0.69,0.7190000000000001,7,-6.096,1,0.0347,0.00784,1.26e-05,0.52,0.471,112.055,184267,4.0
0.813,0.684,0,-8.707,1,0.0487,0.0522,0.000327,0.0887,0.6829999999999999,124.979,522704,4.0
0.401,0.209,2,-9.492,1,0.0303,0.993,2.660000000000001e-05,0.087,0.326,79.40100000000002,143947,4.0
0.461,0.978,11,-3.79,0,0.0426,0.0111,0.307,0.21,0.8270000000000001,163.327,174598,4.0
0.381,0.924,7,-8.793,1,0.107,0.315,0.0,0.3779999999999999,0.731,180.647,146800,4.0
0.634,0.331,0,-10.12,1,0.0323,0.598,8.47e-05,0.103,0.287,118.965,196413,3.0
0.547,0.0373,7,-30.34800000000001,1,0.0539,0.973,0.517,0.282,0.428,133.92,91080,4.0
0.539,0.994,1,-6.5420000000000025,0,0.128,0.00226,0.0042899999999999,0.278,0.0466,111.01,340651,3.0
0.42,0.6709999999999999,10,-6.244,0,0.0773,0.0331,4.88e-06,0.0963,0.53,164.50400000000005,235600,4.0
0.4429999999999999,0.5589999999999999,2,-5.816,1,0.0273,0.2189999999999999,0.0,0.0813,0.278,135.441,252067,3.0
0.421,0.0368,0,-33.101,1,0.0587,0.332,0.0,0.602,0.782,141.525,56160,3.0
0.447,0.0725,9,-19.739,0,0.0903,0.985,0.0,0.192,0.118,76.87899999999998,72067,3.0
0.624,0.915,7,-6.479,1,0.0451,0.0035,0.239,0.3339999999999999,0.964,139.971,176933,4.0
0.4920000000000001,0.102,1,-24.859,0,0.1009999999999999,0.97,4.04e-05,0.665,0.245,65.733,119160,3.0
0.503,0.0956,5,-15.161,1,0.0475,0.996,0.00105,0.284,0.4320000000000001,101.949,214573,4.0
0.612,0.722,2,-7.977,1,0.0251,0.00221,0.243,0.188,0.7929999999999999,132.029,273013,4.0
0.129,0.243,0,-15.63,1,0.038,0.7809999999999999,0.804,0.136,0.039,92.661,409547,3.0
0.514,0.841,10,-7.147,0,0.0994,0.271,0.000241,0.122,0.284,103.199,223890,4.0
0.5589999999999999,0.765,1,-8.318999999999999,1,0.0376,0.000339,0.0691,0.168,0.4539999999999999,92.174,350333,4.0
0.36,0.174,4,-21.704,0,0.0482,0.963,0.894,0.103,0.145,99.041,301613,4.0
0.401,0.725,7,-5.244,1,0.0398,0.00327,0.000377,0.0704,0.296,76.03399999999998,368315,4.0
0.51,0.601,9,-7.66,1,0.1989999999999999,0.166,0.0,0.385,0.0983,139.85,237562,4.0
0.509,0.172,6,-14.622,1,0.0471,0.974,0.000292,0.286,0.711,99.663,182973,4.0
0.264,0.35,5,-14.371,1,0.0406,0.4589999999999999,0.7809999999999999,0.139,0.307,80.12899999999998,412173,4.0
0.41,0.162,3,-11.733,1,0.0307,0.985,0.00927,0.433,0.298,103.922,171080,4.0
0.662,0.312,4,-10.215,1,0.0381,0.836,0.877,0.356,0.0771,119.766,426480,4.0
0.461,0.958,4,-3.852,0,0.124,0.0002029999999999,9.33e-06,0.4589999999999999,0.264,159.974,213653,4.0
0.6509999999999999,0.3279999999999999,3,-12.513,1,0.0301,0.514,8.57e-05,0.123,0.3720000000000001,114.898,257040,3.0
0.6509999999999999,0.4429999999999999,7,-16.076,1,0.195,0.00117,0.325,0.0469,0.755,127.484,327760,4.0
0.255,0.128,10,-25.013,1,0.0682,0.0409,0.8859999999999999,0.1,0.228,81.37,84973,3.0
0.8,0.304,0,-10.599,1,0.161,0.0525,5.07e-05,0.0893,0.777,87.015,288627,4.0
0.152,0.0805,7,-22.302,1,0.0445,0.988,0.932,0.1369999999999999,0.1159999999999999,66.408,648106,4.0
0.5479999999999999,0.627,7,-7.226,1,0.0431,0.893,0.243,0.259,0.897,116.9,227960,3.0
0.23,0.368,8,-9.033,1,0.0284,0.1169999999999999,0.466,0.115,0.2789999999999999,136.827,212520,3.0
0.356,0.6809999999999999,11,-8.37,0,0.0456,0.00442,0.00875,0.324,0.206,135.97299999999998,239840,4.0
0.594,0.43,6,-6.909,0,0.0237,0.537,0.0,0.113,0.213,94.984,267693,4.0
0.0905,0.0171,1,-27.057,1,0.04,0.959,0.928,0.107,0.0376,86.36399999999998,267840,3.0
0.643,0.364,2,-16.198,0,0.0678,0.893,8.83e-06,0.2789999999999999,0.748,119.885,192533,4.0
0.499,0.664,0,-8.687999999999999,1,0.0311,0.102,0.0589,0.0947,0.352,115.137,309427,4.0
0.182,0.862,8,-7.322,1,0.0351,3.700000000000001e-06,0.415,0.0724,0.193,158.906,322880,4.0
0.518,0.662,9,-11.946,1,0.162,0.48,0.0,0.309,0.703,144.247,109320,4.0
0.0,0.514,5,-22.871,1,0.0,0.765,0.95,0.152,0.0,0.0,14787,0.0
0.317,0.961,4,-4.975,1,0.0527,3.16e-05,0.845,0.183,0.4579999999999999,180.338,161205,4.0
0.66,0.631,3,-6.277,1,0.0267,0.247,5.99e-06,0.0927,0.387,110.051,301333,4.0
0.6759999999999999,0.745,8,-6.202000000000001,0,0.0275,0.353,0.0,0.206,0.94,128.026,193773,4.0
0.594,0.965,11,-5.135,0,0.0685,0.0166,3.76e-06,0.105,0.738,131.007,271840,4.0
0.5479999999999999,0.7709999999999999,2,-5.223,1,0.0336,0.0238,3.9e-06,0.0748,0.5820000000000001,95.949,293733,4.0
0.6829999999999999,0.4639999999999999,9,-11.369000000000002,1,0.0385,0.142,0.125,0.0863,0.7559999999999999,109.527,271440,3.0
0.949,0.3339999999999999,9,-13.222,1,0.102,0.56,0.000231,0.0394,0.77,122.623,256973,4.0
0.473,0.518,7,-10.402,1,0.0301,0.5920000000000001,0.36,0.103,0.595,155.595,444653,5.0
0.434,0.256,4,-12.545,1,0.0292,0.451,1.21e-05,0.118,0.193,113.485,204040,4.0
0.909,0.6990000000000001,8,-6.121,0,0.436,0.282,1.6800000000000002e-05,0.11,0.821,95.719,286302,4.0
0.512,0.57,4,-16.121,1,0.0526,0.134,9.42e-05,0.257,0.496,143.936,214467,4.0
0.455,0.856,9,-9.132,0,0.0443,0.0562,0.8140000000000001,0.108,0.0378,179.986,541025,4.0
0.57,0.4529999999999999,4,-12.45,0,0.0368,0.322,0.8440000000000001,0.106,0.557,152.116,358827,4.0
0.391,0.5660000000000001,9,-11.287,1,0.0493,0.237,0.812,0.091,0.0529,122.982,181718,4.0
0.507,0.7879999999999999,4,-10.175,0,0.0289999999999999,6.24e-06,0.879,0.118,0.733,130.393,190493,4.0
0.305,0.3939999999999999,9,-11.625,1,0.0271,0.0169,0.0767,0.115,0.182,149.092,389400,3.0
0.412,0.71,9,-8.804,0,0.0628,0.104,0.0188,0.1669999999999999,0.767,143.754,234827,4.0
0.4920000000000001,0.8190000000000001,4,-9.289,0,0.1009999999999999,0.0054399999999999,0.495,0.104,0.107,109.904,89714,4.0
0.6920000000000001,0.855,9,-5.315,1,0.0306,0.00609,2.23e-06,0.152,0.738,116.963,295313,4.0
0.918,0.7240000000000001,1,-2.268,1,0.203,0.131,0.0,0.0468,0.737,103.989,150577,4.0
0.5,0.871,8,-5.851,1,0.0431,0.0188,2.47e-05,0.236,0.669,81.499,235987,4.0
0.2769999999999999,0.979,11,-4.148,0,0.0452,0.0769,0.0155,0.0453,0.964,90.083,221240,4.0
0.361,0.736,5,-8.199,1,0.0455,0.866,0.946,0.303,0.287,124.611,125000,4.0
0.307,0.146,5,-23.097,1,0.0444,0.937,0.00598,0.149,0.7609999999999999,186.635,154973,3.0
0.627,0.652,2,-3.879,1,0.0393,0.408,4.97e-06,0.282,0.514,93.66,240107,4.0
0.8320000000000001,0.8009999999999999,4,-5.102,0,0.0638,0.102,2.03e-05,0.268,0.376,108.017,305523,4.0
0.479,0.866,2,-4.1,1,0.061,7.879999999999999e-05,1.7899999999999998e-05,0.3670000000000001,0.583,125.881,158842,4.0
0.456,0.4579999999999999,7,-10.723,1,0.0267,0.2319999999999999,0.0,0.0968,0.3720000000000001,78.18,289165,4.0
0.4639999999999999,0.449,8,-15.021,0,0.2019999999999999,0.0113,0.8240000000000001,0.156,0.414,170.032,331680,4.0
0.807,0.7070000000000001,10,-9.057,0,0.0565,0.00412,0.909,0.1009999999999999,0.431,122.411,366775,4.0
0.256,0.109,5,-17.026,1,0.0348,0.964,0.000507,0.111,0.107,178.548,257893,3.0
0.276,0.1369999999999999,4,-19.391,0,0.0466,0.875,0.223,0.0464,0.0959,82.234,527173,4.0
0.446,0.912,2,-5.948,1,0.0848,0.000481,0.000319,0.529,0.524,109.51,155693,4.0
0.475,0.223,7,-20.021,1,0.0491,0.995,0.889,0.119,0.746,79.805,176907,4.0
0.5,0.376,4,-9.071,1,0.0246,0.762,0.0022199999999999,0.126,0.246,77.959,219507,4.0
0.684,0.59,1,-8.635,1,0.0488,0.136,0.0016699999999999,0.153,0.731,113.302,185467,4.0
0.677,0.93,5,-5.381,1,0.0511,0.00382,0.0375,0.0793,0.575,123.032,250187,4.0
0.753,0.763,8,-7.027,0,0.042,0.534,0.5820000000000001,0.278,0.203,112.001,218627,4.0
0.4679999999999999,0.846,9,-3.774,0,0.0497,0.00103,0.00331,0.173,0.478,174.15200000000004,184092,4.0
0.419,0.4920000000000001,11,-10.752,0,0.0409,0.8540000000000001,0.8759999999999999,0.138,0.65,101.51,227893,4.0
0.652,0.537,9,-14.888,1,0.899,0.8290000000000001,0.0,0.7170000000000001,0.951,59.144,28107,4.0
0.6729999999999999,0.691,2,-9.747,1,0.38,0.135,0.0486,0.6409999999999999,0.285,137.796,156333,4.0
0.635,0.83,9,-6.218999999999999,0,0.0264,0.0193,5.09e-05,0.099,0.69,130.954,266762,4.0
0.291,0.0258,3,-23.71,0,0.0391,0.8959999999999999,0.0,0.144,0.134,111.269,140000,3.0
0.206,0.753,6,-5.58,0,0.0644,0.000534,0.64,0.104,0.293,77.847,316320,4.0
0.4970000000000001,0.364,10,-7.951,1,0.0367,0.528,8.070000000000001e-05,0.175,0.263,137.141,265867,4.0
0.191,0.243,2,-11.521,0,0.0336,0.317,0.731,0.1159999999999999,0.187,130.839,181733,3.0
0.341,0.157,7,-15.997,1,0.0319,0.953,0.3429999999999999,0.1119999999999999,0.536,164.899,152178,4.0
0.156,0.0442,1,-20.74,1,0.0346,0.871,0.866,0.121,0.124,81.292,224027,1.0
0.51,0.865,10,-3.367,1,0.0377,0.352,4.61e-06,0.195,0.7020000000000001,167.554,249507,4.0
0.314,0.677,4,-8.857999999999997,1,0.0398,0.539,0.944,0.136,0.263,157.592,259733,4.0
0.406,0.479,10,-11.824000000000002,0,0.0323,0.6859999999999999,0.91,0.0902,0.3879999999999999,96.237,336693,4.0
0.477,0.179,1,-11.344,1,0.0319,0.782,0.0,0.107,0.141,120.708,290623,3.0
0.3879999999999999,0.573,1,-9.969,1,0.0855,0.0414,0.494,0.395,0.39,93.575,138000,4.0
0.266,0.147,5,-16.058,1,0.03,0.98,0.0523,0.0921,0.256,90.308,176467,4.0
0.617,0.287,7,-14.327,1,0.0486,0.9,0.6890000000000001,0.102,0.667,125.403,153733,1.0
0.638,0.586,3,-7.761,1,0.0434,0.642,2.5e-06,0.0924,0.299,82.052,252853,4.0
0.196,0.664,9,-6.343999999999999,1,0.0324,0.00117,0.532,0.597,0.745,182.55900000000003,179693,4.0
0.456,0.294,10,-17.892,0,0.0594,0.987,0.0,0.0986,0.126,72.158,216000,4.0
0.477,0.313,8,-14.720999999999998,0,0.0475,0.738,0.905,0.0688,0.54,89.678,351715,4.0
0.5760000000000001,0.79,6,-5.771,1,0.326,0.195,0.0,0.3670000000000001,0.921,87.738,182076,4.0
0.7390000000000001,0.71,0,-5.77,1,0.401,0.669,0.0,0.14,0.499,148.734,128240,4.0
0.285,0.264,4,-16.308,1,0.0344,0.836,0.851,0.111,0.0606,122.63,715787,4.0
0.67,0.122,3,-21.169,1,0.0575,0.969,0.847,0.106,0.5329999999999999,129.891,203040,4.0
0.0648,0.0841,7,-22.337,1,0.0424,0.8809999999999999,0.867,0.682,0.0349,70.86,1612293,4.0
0.521,0.929,5,-5.671,1,0.11,0.493,0.00256,0.0867,0.348,109.885,230267,4.0
0.186,0.606,5,-10.169,1,0.0336,0.0184,0.8059999999999999,0.309,0.286,99.935,426999,3.0
0.249,0.951,0,-6.6560000000000015,1,0.196,0.0006309999999999,0.25,0.1009999999999999,0.159,129.85399999999998,237093,4.0
0.419,0.103,9,-17.834,1,0.045,0.954,0.307,0.124,0.231,132.697,251600,3.0
0.755,0.483,11,-12.491,0,0.049,0.00163,0.86,0.3429999999999999,0.0397,140.042,305589,4.0
0.539,0.0243,8,-15.762,1,0.0967,0.933,0.0,0.195,0.34,101.349,258133,5.0
0.37,0.256,7,-7.904,1,0.0411,0.993,0.000575,0.166,0.84,78.768,170973,4.0
0.41,0.129,6,-14.415,0,0.0318,0.893,0.0412,0.0834,0.118,142.1,637013,4.0
0.6659999999999999,0.627,0,-11.349,1,0.0268,0.377,0.57,0.0914,0.525,119.427,365347,3.0
0.728,0.708,8,-7.536,1,0.0279,0.0588,0.118,0.0933,0.913,99.988,256933,4.0
0.1669999999999999,0.00217,6,-43.474,0,0.0455,0.987,0.6629999999999999,0.113,0.039,128.803,249080,5.0
0.748,0.522,8,-8.972000000000003,1,0.0263,0.425,0.0,0.134,0.705,98.718,235507,4.0
0.5489999999999999,0.934,7,-7.894,1,0.0487,0.017,0.00639,0.309,0.938,190.468,165093,4.0
0.648,0.2289999999999999,9,-8.401,1,0.0598,0.988,0.0235,0.122,0.6609999999999999,129.56799999999998,177853,4.0
0.667,0.504,4,-9.237,0,0.0323,0.35,0.0,0.1369999999999999,0.857,126.088,211413,4.0
0.5489999999999999,0.52,2,-7.606,1,0.0312,0.32,7.020000000000001e-05,0.0874,0.198,121.732,200840,4.0
0.133,0.982,8,-10.837,1,0.0663,0.000124,0.893,0.174,0.0394,155.18200000000004,211573,4.0
0.21,0.322,7,-14.214,1,0.0356,0.0384,0.894,0.115,0.0329,109.774,75417,4.0
0.498,0.7040000000000001,0,-10.662,1,0.386,0.0788,8.67e-06,0.0862,0.396,57.57,173684,5.0
0.182,0.3,10,-12.054,0,0.0404,0.987,0.8859999999999999,0.124,0.122,160.524,245186,3.0
0.238,0.0703,2,-21.375,1,0.0471,0.953,0.626,0.103,0.0877,86.189,720933,4.0
0.507,0.574,6,-6.7929999999999975,1,0.0297,0.108,0.0,0.363,0.457,148.06799999999996,246333,3.0
0.5710000000000001,0.8590000000000001,9,-6.722,1,0.039,0.207,0.906,0.0654,0.524,163.983,283091,4.0
0.5660000000000001,0.478,5,-8.549,0,0.033,0.47,0.00236,0.108,0.647,121.632,188520,4.0
0.409,0.358,0,-9.837,1,0.0335,0.8220000000000001,0.211,0.119,0.0639,115.64,146586,4.0
0.401,0.732,9,-4.249,1,0.0537,0.00862,1.3800000000000008e-05,0.255,0.6940000000000001,104.914,187472,4.0
0.685,0.718,10,-16.386,0,0.2,0.12,0.0036299999999999,0.353,0.527,160.028,168750,4.0
0.55,0.441,2,-11.255999999999998,1,0.0403,0.987,0.105,0.122,0.7290000000000001,136.91,188440,4.0
0.265,0.191,1,-17.583,1,0.0387,0.975,9.02e-06,0.621,0.38,78.84100000000002,195867,3.0
0.599,0.76,2,-5.299,1,0.0257,0.0218,7.14e-06,0.0922,0.669,105.999,233440,4.0
0.652,0.728,0,-9.782,0,0.0285,0.3720000000000001,0.929,0.144,0.499,130.024,305000,4.0
0.272,0.2339999999999999,5,-12.152,1,0.0349,0.589,0.0078599999999999,0.136,0.139,133.08,309987,4.0
0.518,0.7440000000000001,0,-9.117,1,0.0475,0.198,0.0,0.256,0.3989999999999999,125.986,299133,4.0
0.659,0.121,7,-15.467,1,0.0524,0.7340000000000001,0.245,0.0661,0.13,121.612,335307,4.0
0.514,0.691,1,-11.047,1,0.0576,0.364,0.725,0.0985,0.387,172.007,313667,4.0
0.183,0.0475,0,-25.201,1,0.039,0.907,0.764,0.0671,0.0469,138.575,417614,4.0
0.519,0.0659,0,-22.251,1,0.0388,0.861,0.000469,0.134,0.198,120.815,275189,4.0
0.303,0.7,9,-7.0520000000000005,1,0.0601,0.324,0.612,0.0876,0.26,159.485,277956,5.0
0.238,0.922,11,-3.701,1,0.0921,0.00185,0.00198,0.11,0.298,159.63299999999995,360310,4.0
0.4579999999999999,0.503,5,-9.489,0,0.0416,0.835,0.528,0.0992,0.3279999999999999,82.088,389293,4.0
0.4589999999999999,0.7440000000000001,4,-5.454,1,0.0347,0.00361,0.000421,0.0796,0.362,94.631,316507,4.0
0.356,0.521,9,-8.548,1,0.0341,0.158,0.142,0.261,0.371,165.082,183693,3.0
0.31,0.0408,0,-25.869,1,0.0422,0.992,0.921,0.138,0.449,64.708,113000,3.0
0.594,0.927,1,-8.337,1,0.0479,0.000562,0.0507,0.369,0.541,124.978,289107,4.0
0.424,0.629,2,-9.149,1,0.0329,0.487,0.968,0.0784,0.965,120.064,161867,4.0
0.705,0.932,9,-2.826,1,0.0697,0.17,0.0,0.158,0.897,154.09799999999996,162067,4.0
